date,dswr,frbd,gzbd,gali,source_url,year,month,day,Gali1,GALI1
2015-08-11,28,23,73,24,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,11,20,20
2015-08-12,00,24,91,69,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,12,46,46
2015-08-13,53,64,18,74,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,13,48,48
2015-08-14,19,12,57,54,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,14,70,70
2015-08-15,12,45,33,91,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,15,37,37
2015-08-16,35,38,07,58,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,16,86,86
2015-08-17,57,46,67,63,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,17,34,34
2015-08-18,38,66,04,58,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,18,81,81
2015-08-19,37,41,90,76,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,19,91,91
2015-08-20,18,33,23,33,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,20,90,90
2015-08-21,77,96,43,76,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,21,68,68
2015-08-22,31,27,81,16,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,22,36,36
2015-08-23,99,64,31,70,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,23,06,06
2015-08-24,36,16,28,28,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,24,01,01
2015-08-25,53,36,06,43,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,25,70,70
2015-08-26,62,04,02,59,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,26,87,87
2015-08-27,13,15,48,03,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,27,39,39
2015-08-28,17,41,16,59,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,28,38,38
2015-08-29,95,10,09,65,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,29,10,10
2015-08-30,59,21,79,70,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,30,71,71
2015-08-31,02,,,,https://satta-king-fast.com/chart.php?ResultFor=August-2015&month=08&year=2015,2015,8,31,75,75
2015-09-01,,91,41,06,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,1,67,67
2015-09-02,96,15,20,04,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,2,39,39
2015-09-03,72,97,72,41,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,3,40,40
2015-09-04,28,25,66,88,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,4,22,22
2015-09-05,31,47,76,15,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,5,63,63
2015-09-06,72,90,88,81,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,6,41,41
2015-09-07,75,40,40,15,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,7,27,27
2015-09-08,83,74,64,38,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,8,64,64
2015-09-09,68,12,43,71,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,9,24,24
2015-09-10,64,47,97,10,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,10,40,40
2015-09-11,14,97,33,09,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,11,25,25
2015-09-12,66,35,25,68,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,12,05,05
2015-09-13,55,47,17,25,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,13,17,17
2015-09-14,06,65,00,45,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,14,88,88
2015-09-15,79,37,45,04,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,15,11,11
2015-09-16,18,12,89,33,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,16,66,66
2015-09-17,29,81,90,05,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,17,41,41
2015-09-18,69,69,30,26,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,18,01,01
2015-09-19,30,04,68,36,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,19,02,02
2015-09-20,03,76,69,30,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,20,13,13
2015-09-21,37,48,42,81,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,21,53,53
2015-09-22,05,64,65,67,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,22,02,02
2015-09-23,29,43,16,01,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,23,93,93
2015-09-24,36,81,85,44,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,24,32,32
2015-09-25,81,04,64,18,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,25,92,92
2015-09-26,89,00,58,65,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,26,50,50
2015-09-27,89,97,82,04,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,27,30,30
2015-09-28,36,83,84,71,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,28,98,98
2015-09-29,83,11,73,21,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,29,37,37
2015-09-30,43,,,,https://satta-king-fast.com/chart.php?ResultFor=September-2015&month=09&year=2015,2015,9,30,14,14
2015-10-01,,07,60,33,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,1,50,50
2015-10-02,28,37,88,74,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,2,73,73
2015-10-03,71,56,20,81,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,3,80,80
2015-10-04,41,42,55,44,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,4,31,31
2015-10-05,35,42,86,58,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,5,57,57
2015-10-06,25,37,68,94,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,6,54,54
2015-10-07,81,48,82,43,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,7,25,25
2015-10-08,48,80,59,61,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,8,05,05
2015-10-09,02,85,28,68,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,9,07,07
2015-10-10,41,95,58,60,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,10,95,95
2015-10-11,18,39,56,77,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,11,74,74
2015-10-12,09,31,16,10,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,12,35,35
2015-10-13,02,76,35,67,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,13,07,07
2015-10-14,32,97,26,97,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,14,05,05
2015-10-15,06,31,14,73,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,15,64,64
2015-10-16,74,30,50,44,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,16,13,13
2015-10-17,61,56,40,61,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,17,03,03
2015-10-18,12,83,02,87,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,18,72,72
2015-10-19,54,20,80,85,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,19,93,93
2015-10-20,96,40,30,87,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,20,24,24
2015-10-21,64,21,76,85,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,21,54,54
2015-10-22,45,27,30,79,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,22,70,70
2015-10-23,43,62,48,54,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,23,96,96
2015-10-24,69,06,99,82,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,24,58,58
2015-10-25,68,22,42,79,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,25,54,54
2015-10-26,49,33,21,91,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,26,51,51
2015-10-27,76,47,50,43,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,27,20,20
2015-10-28,42,02,91,22,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,28,40,40
2015-10-29,09,93,16,66,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,29,28,28
2015-10-30,24,51,91,15,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,30,33,33
2015-10-31,81,,,,https://satta-king-fast.com/chart.php?ResultFor=October-2015&month=10&year=2015,2015,10,31,73,73
2015-11-01,,72,94,24,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,1,72,72
2015-11-02,03,09,40,89,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,2,21,21
2015-11-03,24,62,97,13,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,3,91,91
2015-11-04,95,93,89,96,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,4,25,25
2015-11-05,70,82,06,10,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,5,27,27
2015-11-06,06,25,69,80,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,6,45,45
2015-11-07,62,12,53,83,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,7,12,12
2015-11-08,00,96,56,26,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,8,52,52
2015-11-09,42,89,52,67,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,9,75,75
2015-11-10,62,49,25,49,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,10,73,73
2015-11-11,19,56,87,37,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,11,23,23
2015-11-12,43,30,77,82,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,12,21,21
2015-11-13,19,10,65,43,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,13,14,14
2015-11-14,67,08,33,40,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,14,04,04
2015-11-15,28,82,59,38,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,15,85,85
2015-11-16,00,28,38,86,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,16,82,82
2015-11-17,19,75,85,85,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,17,31,31
2015-11-18,79,82,44,70,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,18,42,42
2015-11-19,58,84,81,32,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,19,76,76
2015-11-20,80,51,92,52,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,20,23,23
2015-11-21,49,07,86,95,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,21,82,82
2015-11-22,07,99,32,88,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,22,04,04
2015-11-23,61,41,06,19,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,23,36,36
2015-11-24,50,28,35,17,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,24,33,33
2015-11-25,97,42,93,59,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,25,81,81
2015-11-26,35,88,09,39,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,26,55,55
2015-11-27,43,09,55,13,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,27,86,86
2015-11-28,80,85,08,63,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,28,72,72
2015-11-29,73,15,31,75,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,29,78,78
2015-11-30,06,,,,https://satta-king-fast.com/chart.php?ResultFor=November-2015&month=11&year=2015,2015,11,30,14,14
2015-12-01,,07,21,23,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,1,75,75
2015-12-02,13,70,60,71,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,2,09,09
2015-12-03,51,97,87,22,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,3,19,19
2015-12-04,61,55,96,97,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,4,25,25
2015-12-05,61,81,81,57,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,5,39,39
2015-12-06,71,96,93,42,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,6,11,11
2015-12-07,46,37,61,50,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,7,16,16
2015-12-08,74,94,59,26,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,8,96,96
2015-12-09,86,80,80,07,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,9,73,73
2015-12-10,73,72,17,02,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,10,84,84
2015-12-11,17,76,92,99,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,11,31,31
2015-12-12,46,80,13,08,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,12,28,28
2015-12-13,24,74,76,74,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,13,24,24
2015-12-14,17,44,23,65,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,14,58,58
2015-12-15,73,05,02,13,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,15,31,31
2015-12-16,54,88,05,82,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,16,99,99
2015-12-17,50,29,13,45,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,17,27,27
2015-12-18,44,09,91,44,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,18,00,00
2015-12-19,84,71,37,21,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,19,32,32
2015-12-20,74,30,09,64,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,20,26,26
2015-12-21,58,73,94,23,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,21,48,48
2015-12-22,04,57,18,40,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,22,74,74
2015-12-23,33,18,10,07,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,23,49,49
2015-12-24,92,57,05,45,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,24,92,92
2015-12-25,28,27,41,42,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,25,48,48
2015-12-26,77,97,46,51,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,26,59,59
2015-12-27,04,94,21,92,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,27,07,07
2015-12-28,84,57,49,96,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,28,45,45
2015-12-29,19,67,49,11,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,29,87,87
2015-12-30,59,21,65,73,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,30,78,78
2015-12-31,73,,,,https://satta-king-fast.com/chart.php?ResultFor=December-2015&month=12&year=2015,2015,12,31,44,44
2016-01-01,,14,93,40,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,1,23,23
2016-01-02,92,51,49,65,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,2,73,73
2016-01-03,77,88,58,71,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,3,57,57
2016-01-04,36,10,18,74,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,4,36,36
2016-01-05,44,57,20,69,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,5,39,39
2016-01-06,26,15,45,90,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,6,65,65
2016-01-07,76,11,26,66,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,7,31,31
2016-01-08,41,78,20,85,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,8,97,97
2016-01-09,58,14,20,59,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,9,02,02
2016-01-10,30,72,56,07,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,10,34,34
2016-01-11,45,87,96,01,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,11,37,37
2016-01-12,57,89,52,85,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,12,59,59
2016-01-13,72,96,52,01,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,13,11,11
2016-01-14,51,57,80,22,https://satta-king-fast.com/chart.php?ResultFor=January-2016&month=01&year=2016,2016,1,14,55,55
